,doing business as name,address,city_x,state_x,zip_code,license description,business activity id,business activity,application type,date issued,expiration,latitude_x,latitude_y,license_id,active_id,name,review_count,rating,price
0,TEMPO CAFE,6 e chestnut st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/06/2019,2021-03-15,41.898431372,41.898485654682005,18246,7,Tempo Cafe,693,3.5,$$
1,MICHIGAN CANDY STORE,980 n michigan ave 1 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/01/2019,2021-03-15,41.900801649,41.900622,18108,12,Spiaggia,525,4.0,$$$$
2,MICHIGAN CANDY STORE,980 n michigan ave 1 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/01/2019,2021-03-15,41.900801649,41.900704224779204,18108,12,Cafe Spiaggia,380,4.0,$$$
3,SPIAGGIA/CAFE SPIAGGIA,980 n michigan ave 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2019,2021-03-15,41.900801649,41.900622,18496,44,Spiaggia,525,4.0,$$$$
4,SPIAGGIA/CAFE SPIAGGIA,980 n michigan ave 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2019,2021-03-15,41.900801649,41.900704224779204,18496,44,Cafe Spiaggia,380,4.0,$$$
5,THE ANGRY CRAB,5665 n lincoln ave,CHICAGO,IL,60659,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/01/2019,2021-03-15,41.984507613000005,41.98453320000001,18127,15,The Angry Crab,831,4.0,$$
6,FLEMING'S PRIME STEAKHOUSE & WINEBAR,25 e ohio st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892378774,41.89227,18177,16,Fleming's Prime Steakhouse & Wine Bar - Chicago,523,4.0,$$$
7,D4 IRISH PUB & CAFE,345 e ohio st 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/06/2019,2021-03-15,41.892518300999996,41.892019224495,18163,17,D4 Irish Pub & Cafe,732,3.5,$$
8,Dollop Coffee Company,345 e ohio st ground level,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/20/2018,2021-01-15,41.892518300999996,41.892019224495,16609,336,D4 Irish Pub & Cafe,732,3.5,$$
9,SILVER SPOON RESTAURANT,710 n rush st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/05/2019,2021-03-15,41.89532082,41.895365999999996,18162,18,Friends Sushi,1227,4.0,$$
10,SILVER SPOON RESTAURANT,710 n rush st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/05/2019,2021-03-15,41.89532082,41.895347595214794,18162,18,Silver Spoon Thai Restaurant,383,3.0,$
11,FRIENDS SUSHI,710 n rush st 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/14/2017,2019-03-15,41.89532082,41.895365999999996,2881,7418,Friends Sushi,1227,4.0,$$
12,FRIENDS SUSHI,710 n rush st 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/14/2017,2019-03-15,41.89532082,41.895347595214794,2881,7418,Silver Spoon Thai Restaurant,383,3.0,$
13,GIBSONS STEAK HOUSE,1028 n rush st 1st,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/04/2019,2021-03-15,41.901488534,41.901374,18273,20,Gibsons Bar & Steakhouse,1757,4.0,$$$
14,OLD JERUSALEM RESTAURANT,1411 n wells st  1,CHICAGO,IL,60610,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/25/2019,2021-03-15,41.908022398,41.90783,17971,21,Old Jerusalem,345,4.0,$$
15,The Original Pancake House,22 e bellevue pl  1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/24/2019,2021-03-15,41.901682076,41.90178,17940,23,Original Pancake House,511,4.0,$$
16,LUCKY STRIKE LANES,322 e illinois st 2,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/25/2019,2021-03-15,41.891133171,41.8910981,17975,28,Lucky Strike,472,2.5,$$
17,AMC THEATRES RIVER EAST 21,322 e illinois st 2 & 3,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/19/2017,2019-11-15,41.891133171,41.8910981,6580,4363,Lucky Strike,472,2.5,$$
18,LOWCOUNTRY,3343 n clark st bsmt & 1st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/25/2019,2021-03-15,41.942869319,41.942883,18009,31,Lowcountry Lakeview,508,4.5,$$
19,BUBBA GUMP SHRIMP CO RESTAURANT,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892249163,41.891282249800796,18316,34,Riva Crabhouse,550,3.5,$$$
20,BUBBA GUMP SHRIMP CO RESTAURANT,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892249163,41.8916034336946,18316,34,Harry Caray's Tavern -Navy Pier,514,3.0,$$
21,BUBBA GUMP SHRIMP CO RESTAURANT,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892249163,41.8914094,18316,34,Bubba Gump Shrimp Co.,488,3.0,$$
22,BUBBA GUMP SHRIMP CO RESTAURANT,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892249163,41.891822999999995,18316,34,Giordano's - Navy Pier,456,3.5,$$
23,BUBBA GUMP SHRIMP CO RESTAURANT,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-03-15,41.892249163,41.891983200000006,18316,34,Margaritaville - Chicago,377,3.0,$$
24,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 e grand ave 1 fc12,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/15/2018,2020-07-15,41.892249163,41.891282249800796,14507,2407,Riva Crabhouse,550,3.5,$$$
25,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 e grand ave 1 fc12,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/15/2018,2020-07-15,41.892249163,41.8916034336946,14507,2407,Harry Caray's Tavern -Navy Pier,514,3.0,$$
26,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 e grand ave 1 fc12,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/15/2018,2020-07-15,41.892249163,41.8914094,14507,2407,Bubba Gump Shrimp Co.,488,3.0,$$
27,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 e grand ave 1 fc12,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/15/2018,2020-07-15,41.892249163,41.891822999999995,14507,2407,Giordano's - Navy Pier,456,3.5,$$
28,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILL,700 e grand ave 1 fc12,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/15/2018,2020-07-15,41.892249163,41.891983200000006,14507,2407,Margaritaville - Chicago,377,3.0,$$
29,CHICAGO SIGNATURE SERVICES,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/02/2018,2020-03-15,41.892249163,41.891282249800796,10826,3315,Riva Crabhouse,550,3.5,$$$
30,CHICAGO SIGNATURE SERVICES,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/02/2018,2020-03-15,41.892249163,41.8916034336946,10826,3315,Harry Caray's Tavern -Navy Pier,514,3.0,$$
31,CHICAGO SIGNATURE SERVICES,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/02/2018,2020-03-15,41.892249163,41.8914094,10826,3315,Bubba Gump Shrimp Co.,488,3.0,$$
32,CHICAGO SIGNATURE SERVICES,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/02/2018,2020-03-15,41.892249163,41.891822999999995,10826,3315,Giordano's - Navy Pier,456,3.5,$$
33,CHICAGO SIGNATURE SERVICES,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/02/2018,2020-03-15,41.892249163,41.891983200000006,10826,3315,Margaritaville - Chicago,377,3.0,$$
34,RIVA,700 e grand ave 1st & 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2018,2020-03-15,41.892249163,41.891282249800796,10429,3324,Riva Crabhouse,550,3.5,$$$
35,RIVA,700 e grand ave 1st & 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2018,2020-03-15,41.892249163,41.8916034336946,10429,3324,Harry Caray's Tavern -Navy Pier,514,3.0,$$
36,RIVA,700 e grand ave 1st & 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2018,2020-03-15,41.892249163,41.8914094,10429,3324,Bubba Gump Shrimp Co.,488,3.0,$$
37,RIVA,700 e grand ave 1st & 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2018,2020-03-15,41.892249163,41.891822999999995,10429,3324,Giordano's - Navy Pier,456,3.5,$$
38,RIVA,700 e grand ave 1st & 2nd,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2018,2020-03-15,41.892249163,41.891983200000006,10429,3324,Margaritaville - Chicago,377,3.0,$$
39,HARRY CARAY'S TAVERN,700 e grand ave  gf17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2018,2020-02-15,41.892249163,41.891282249800796,10000,3670,Riva Crabhouse,550,3.5,$$$
40,HARRY CARAY'S TAVERN,700 e grand ave  gf17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2018,2020-02-15,41.892249163,41.8916034336946,10000,3670,Harry Caray's Tavern -Navy Pier,514,3.0,$$
41,HARRY CARAY'S TAVERN,700 e grand ave  gf17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2018,2020-02-15,41.892249163,41.8914094,10000,3670,Bubba Gump Shrimp Co.,488,3.0,$$
42,HARRY CARAY'S TAVERN,700 e grand ave  gf17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2018,2020-02-15,41.892249163,41.891822999999995,10000,3670,Giordano's - Navy Pier,456,3.5,$$
43,HARRY CARAY'S TAVERN,700 e grand ave  gf17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2018,2020-02-15,41.892249163,41.891983200000006,10000,3670,Margaritaville - Chicago,377,3.0,$$
44,GIORDANO'S NAVY PIER,700 e grand ave  gf-1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/12/2017,2019-06-15,41.892249163,41.891282249800796,5087,6327,Riva Crabhouse,550,3.5,$$$
45,GIORDANO'S NAVY PIER,700 e grand ave  gf-1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/12/2017,2019-06-15,41.892249163,41.8916034336946,5087,6327,Harry Caray's Tavern -Navy Pier,514,3.0,$$
46,GIORDANO'S NAVY PIER,700 e grand ave  gf-1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/12/2017,2019-06-15,41.892249163,41.8914094,5087,6327,Bubba Gump Shrimp Co.,488,3.0,$$
47,GIORDANO'S NAVY PIER,700 e grand ave  gf-1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/12/2017,2019-06-15,41.892249163,41.891822999999995,5087,6327,Giordano's - Navy Pier,456,3.5,$$
48,GIORDANO'S NAVY PIER,700 e grand ave  gf-1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/12/2017,2019-06-15,41.892249163,41.891983200000006,5087,6327,Margaritaville - Chicago,377,3.0,$$
49,EAST WEST NEWS #2,700 e grand ave  space,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/01/2017,2019-03-15,41.892249163,41.891282249800796,3324,7345,Riva Crabhouse,550,3.5,$$$
50,EAST WEST NEWS #2,700 e grand ave  space,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/01/2017,2019-03-15,41.892249163,41.8916034336946,3324,7345,Harry Caray's Tavern -Navy Pier,514,3.0,$$
51,EAST WEST NEWS #2,700 e grand ave  space,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/01/2017,2019-03-15,41.892249163,41.8914094,3324,7345,Bubba Gump Shrimp Co.,488,3.0,$$
52,EAST WEST NEWS #2,700 e grand ave  space,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/01/2017,2019-03-15,41.892249163,41.891822999999995,3324,7345,Giordano's - Navy Pier,456,3.5,$$
53,EAST WEST NEWS #2,700 e grand ave  space,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/01/2017,2019-03-15,41.892249163,41.891983200000006,3324,7345,Margaritaville - Chicago,377,3.0,$$
54,ICANDYSUGAR SHOPPE,700 e grand ave 1st gf10/11,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/23/2017,2019-03-15,41.892249163,41.891282249800796,3957,7491,Riva Crabhouse,550,3.5,$$$
55,ICANDYSUGAR SHOPPE,700 e grand ave 1st gf10/11,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/23/2017,2019-03-15,41.892249163,41.8916034336946,3957,7491,Harry Caray's Tavern -Navy Pier,514,3.0,$$
56,ICANDYSUGAR SHOPPE,700 e grand ave 1st gf10/11,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/23/2017,2019-03-15,41.892249163,41.8914094,3957,7491,Bubba Gump Shrimp Co.,488,3.0,$$
57,ICANDYSUGAR SHOPPE,700 e grand ave 1st gf10/11,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/23/2017,2019-03-15,41.892249163,41.891822999999995,3957,7491,Giordano's - Navy Pier,456,3.5,$$
58,ICANDYSUGAR SHOPPE,700 e grand ave 1st gf10/11,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/23/2017,2019-03-15,41.892249163,41.891983200000006,3957,7491,Margaritaville - Chicago,377,3.0,$$
59,AMERICA'S DOG,700 e grand ave  121,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/28/2017,2019-03-15,41.892249163,41.891282249800796,8316,7515,Riva Crabhouse,550,3.5,$$$
60,AMERICA'S DOG,700 e grand ave  121,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/28/2017,2019-03-15,41.892249163,41.8916034336946,8316,7515,Harry Caray's Tavern -Navy Pier,514,3.0,$$
61,AMERICA'S DOG,700 e grand ave  121,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/28/2017,2019-03-15,41.892249163,41.8914094,8316,7515,Bubba Gump Shrimp Co.,488,3.0,$$
62,AMERICA'S DOG,700 e grand ave  121,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/28/2017,2019-03-15,41.892249163,41.891822999999995,8316,7515,Giordano's - Navy Pier,456,3.5,$$
63,AMERICA'S DOG,700 e grand ave  121,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/28/2017,2019-03-15,41.892249163,41.891983200000006,8316,7515,Margaritaville - Chicago,377,3.0,$$
64,NAVY PIER BEER GARDEN,700 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891282249800796,10332,7535,Riva Crabhouse,550,3.5,$$$
65,NAVY PIER BEER GARDEN,700 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.8916034336946,10332,7535,Harry Caray's Tavern -Navy Pier,514,3.0,$$
66,NAVY PIER BEER GARDEN,700 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.8914094,10332,7535,Bubba Gump Shrimp Co.,488,3.0,$$
67,NAVY PIER BEER GARDEN,700 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891822999999995,10332,7535,Giordano's - Navy Pier,456,3.5,$$
68,NAVY PIER BEER GARDEN,700 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891983200000006,10332,7535,Margaritaville - Chicago,377,3.0,$$
69,GREEK DELIGHT INC,700 e grand ave 129,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891282249800796,3698,7586,Riva Crabhouse,550,3.5,$$$
70,GREEK DELIGHT INC,700 e grand ave 129,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.8916034336946,3698,7586,Harry Caray's Tavern -Navy Pier,514,3.0,$$
71,GREEK DELIGHT INC,700 e grand ave 129,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.8914094,3698,7586,Bubba Gump Shrimp Co.,488,3.0,$$
72,GREEK DELIGHT INC,700 e grand ave 129,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891822999999995,3698,7586,Giordano's - Navy Pier,456,3.5,$$
73,GREEK DELIGHT INC,700 e grand ave 129,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891983200000006,3698,7586,Margaritaville - Chicago,377,3.0,$$
74,BILLY GOAT NORTH II INC.,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891282249800796,3707,7594,Riva Crabhouse,550,3.5,$$$
75,BILLY GOAT NORTH II INC.,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.8916034336946,3707,7594,Harry Caray's Tavern -Navy Pier,514,3.0,$$
76,BILLY GOAT NORTH II INC.,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.8914094,3707,7594,Bubba Gump Shrimp Co.,488,3.0,$$
77,BILLY GOAT NORTH II INC.,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891822999999995,3707,7594,Giordano's - Navy Pier,456,3.5,$$
78,BILLY GOAT NORTH II INC.,700 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/15/2017,2019-03-15,41.892249163,41.891983200000006,3707,7594,Margaritaville - Chicago,377,3.0,$$
79,CRYSTAL GARDEN / CHANGO LOCO,700 e grand ave 1 cg01,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891282249800796,10366,7604,Riva Crabhouse,550,3.5,$$$
80,CRYSTAL GARDEN / CHANGO LOCO,700 e grand ave 1 cg01,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.8916034336946,10366,7604,Harry Caray's Tavern -Navy Pier,514,3.0,$$
81,CRYSTAL GARDEN / CHANGO LOCO,700 e grand ave 1 cg01,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.8914094,10366,7604,Bubba Gump Shrimp Co.,488,3.0,$$
82,CRYSTAL GARDEN / CHANGO LOCO,700 e grand ave 1 cg01,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891822999999995,10366,7604,Giordano's - Navy Pier,456,3.5,$$
83,CRYSTAL GARDEN / CHANGO LOCO,700 e grand ave 1 cg01,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/23/2017,2019-03-15,41.892249163,41.891983200000006,10366,7604,Margaritaville - Chicago,377,3.0,$$
84,MCDONALDS,700 e grand ave  fc 13,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2017,2019-03-15,41.892249163,41.891282249800796,3651,7606,Riva Crabhouse,550,3.5,$$$
85,MCDONALDS,700 e grand ave  fc 13,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2017,2019-03-15,41.892249163,41.8916034336946,3651,7606,Harry Caray's Tavern -Navy Pier,514,3.0,$$
86,MCDONALDS,700 e grand ave  fc 13,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2017,2019-03-15,41.892249163,41.8914094,3651,7606,Bubba Gump Shrimp Co.,488,3.0,$$
87,MCDONALDS,700 e grand ave  fc 13,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2017,2019-03-15,41.892249163,41.891822999999995,3651,7606,Giordano's - Navy Pier,456,3.5,$$
88,MCDONALDS,700 e grand ave  fc 13,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2017,2019-03-15,41.892249163,41.891983200000006,3651,7606,Margaritaville - Chicago,377,3.0,$$
89,SAFEHOUSE,60 e ontario st ll,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/15/2019,2021-03-15,41.893419064,41.893476142014705,18570,36,SafeHouse Chicago,820,4.0,$$
90,The Indian Garden Restaurant,247 e ontario st 2,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/15/2019,2021-03-15,41.893272303,41.8932472,18568,39,The Indian Garden,702,3.5,$$
91,UDUPI PALACE RESTAURANT,2543 w devon ave,CHICAGO,IL,60659,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/14/2019,2021-02-15,41.997550033,41.99739,17733,51,Udupi Palace Restaurant,351,3.5,$$
92,RICKSHAW REPUBLIC,2312 n lincoln ave,CHICAGO,IL,60614,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,12/31/2018,2021-02-15,41.923879406,41.92388,17302,56,Rickshaw Republic,340,4.0,$$
93,THE ART OF PIZZA INC,3033 n ashland ave,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/02/2019,2021-02-15,41.937006363,41.9371221,17316,65,The Art of Pizza,1121,4.0,$
94,MIA FRANCESCA CORP,3311 n clark st 1-2,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/11/2019,2021-02-15,41.942110267,41.942006400000004,17649,78,Mia Francesca,637,4.0,$$
95,PINSTRIPES,435 e illinois st ll-1st,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/11/2019,2021-02-15,41.890965728000005,41.890847535046504,17660,82,Pinstripes,487,4.0,$$
96,THE CHICAGO DINER INC,3411 n halsted st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/11/2019,2021-02-15,41.943980254,41.94402,17680,87,The Chicago Diner,1960,4.0,$$
97,FOUR SEASONS NOODLES,2002 s wentworth ave bsmt b2,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,01/22/2019,2021-02-15,41.855281704,41.85505,17903,125,Qing Xiang Yuan Dumplings,710,4.0,$$
98,BETTER GOURMET RESTAURANT,2002 s wentworth ave bsmt fb8,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,11/05/2018,2020-11-15,41.855281704,41.85505,16257,858,Qing Xiang Yuan Dumplings,710,4.0,$$
99,HELLO JASMINE,2002 s wentworth ave ll b11,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,10/02/2018,2020-11-15,41.855281704,41.85505,15521,994,Qing Xiang Yuan Dumplings,710,4.0,$$
100,KYLIN,2002 s wentworth ave bsmt b 1,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/13/2018,2020-09-15,41.855281704,41.85505,14399,1656,Qing Xiang Yuan Dumplings,710,4.0,$$
101,SHAN SHAAN TASTE,2002 s wentworth ave ll b10,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,07/11/2018,2020-07-15,41.855281704,41.85505,13616,2204,Qing Xiang Yuan Dumplings,710,4.0,$$
102,POPCORN ENTERTAINMENT,2002 s wentworth ave 2nd 1-4,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,04/02/2018,2020-05-15,41.855281704,41.85505,11515,2836,Qing Xiang Yuan Dumplings,710,4.0,$$
103,JUE WEI YA BA WANG INC.,2002 s wentworth ave ll fc3,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/25/2018,2020-05-15,41.855281704,41.85505,13944,3006,Qing Xiang Yuan Dumplings,710,4.0,$$
104,DING SHENG,2002 s wentworth ave 1st 100-102,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/08/2018,2020-02-15,41.855281704,41.85505,10271,3637,Qing Xiang Yuan Dumplings,710,4.0,$$
105,KUAN ZHAI ALLEY,2002 s wentworth ave  b4,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,12/29/2017,2020-01-15,41.855281704,41.85505,9376,3786,Qing Xiang Yuan Dumplings,710,4.0,$$
