,name,address1,address2,address3,city,state,zip_code,latitude,longitude,review_count,rating,price
952,Chicago Bagel Authority,955 W Belmont Ave,,,Chicago,IL,60657,41.939794,-87.653737,351,4.0,$
953,Udupi Palace Restaurant,2543 W Devon Ave,,,Chicago,IL,60659,41.99739,-87.69398,351,3.5,$$
954,Dicks Last Resort,315 N Dearborn St,,,Chicago,IL,60654,41.8879170470673,-87.6292685421475,351,3.0,$$
955,Raj Darbar,2660 N Halsted St,,,Chicago,IL,60614,41.9309,-87.6493,351,3.5,$$
956,5 Rabanitos Restaurante and Taqueria,1758 W 18th St,,,Chicago,IL,60608,41.857970649612,-87.6709524169564,351,4.0,$$
957,Holiday Club,4000 N Sheridan Rd,,,Chicago,IL,60613,41.9546795826896,-87.6547380163889,351,3.5,$$
958,Rajun Cajun,1459 E 53rd St,,,Chicago,IL,60615,41.79923,-87.58935,350,3.5,$
959,Buffalo Wings & Rings,3434 S Halsted St,,,Chicago,IL,60608,41.831629,-87.6462546,350,3.0,$$
960,Todoroki,526 Davis St,,,Evanston,IL,60201,42.045817,-87.679158,350,3.0,$$
961,Bernie's,660 N Orleans St,,,Chicago,IL,60654,41.8941497802734,-87.6373977661133,350,3.5,$$
962,Bellwether Meeting House & Eatery,302 E Illinois St,,,Chicago,IL,60611,41.8911629,-87.6198906,350,3.5,$$
963,El Carrito,6019 N Lincoln Ave,,,Chicago,IL,60659,41.9907368061156,-87.7076021281604,349,4.0,$
964,Santorini,800 W Adams St,,,Chicago,IL,60607,41.879308,-87.647579,348,3.5,$$
965,Pizza Capri,1501 E 53rd St,,,Chicago,IL,60615,41.7993202209473,-87.588737487793,348,3.5,$$
966,Mr Brown's Lounge,2301 W Chicago Ave,,,Chicago,IL,60612,41.8956672160463,-87.6845125490738,348,3.5,$$
967,D'amato's Bakery,1124 W Grand Ave,,,Chicago,IL,60622,41.891188857475,-87.6557081343533,348,4.5,$
968,Pat's Pizza,2679 N Lincoln Ave,,,Chicago,IL,60614,41.93083,-87.65579,348,4.0,$$
969,McDonald's,600 N Clark,,,Chicago,IL,60610,41.89279,-87.63152,348,3.0,$
970,Weather Mark Tavern,1503 S Michigan Ave,,,Chicago,IL,60605,41.861839,-87.623558,347,3.5,$$
971,Tilted Kilt Pub & Eatery,17 N Wabash,2nd Fl,,Chicago,IL,60602,41.88268,-87.62573,347,2.5,$$
972,Blowfish Contemporary Sushi,1131 W Bryn Mawr Ave,,,Chicago,IL,60660,41.9836004823446,-87.6593112945557,347,4.0,$$
973,Pearl's Place,3901 S Michigan Ave,,,Chicago,IL,60653,41.8235178493493,-87.6227937306885,347,3.5,$$
974,Bottled Blonde Chicago,504 N Wells St,,,Chicago,IL,60654,41.891031,-87.6342254,346,2.5,$$
975,Corridor Brewery & Provisions,3446 N Southport,,,Chicago,IL,60657,41.94474,-87.66429,346,4.0,$$
976,Good Stuff Eatery,22 S Wabash Ave,,,Chicago,IL,60603,41.881381,-87.626695,346,3.5,$$
977,Gullivers Pizza and Pub,2727 W Howard St,,,Chicago,IL,60645,42.019394,-87.698325,346,3.5,$$
978,Old Jerusalem,1411 N Wells St,,,Chicago,IL,60610,41.90783,-87.63442,345,4.0,$$
979,Russell's Barbecue,1621 N Thatcher Ave,,,Elmwood Park,IL,60707,41.90948,-87.823752,345,3.0,$
980,Francesca's On Chestnut,200 E Chestnut St,,,Chicago,IL,60611,41.8985615,-87.6213982,345,4.0,$$
981,Dengeos Restaurant,3301 Main St,,,Skokie,IL,60076,42.0333337934828,-87.711312299331,345,4.0,$
982,Essence of India,4601 N Lincoln Ave,,,Chicago,IL,60625,41.96517,-87.6859,345,3.5,$$
983,Everest,425 S Financial Pl,Fl 40,,Chicago,IL,60605,41.8756347,-87.6330489012234,344,4.0,$$$$
984,Randolph Tavern,188 W Randolph St,,,Chicago,IL,60601,41.8846111655354,-87.6337068903127,344,3.0,$$
985,Bienmesabe,1637 W Montrose Ave,,,Chicago,IL,60613,41.9614551,-87.670454,343,4.0,$$
986,Fulton Market Kitchen,311 North Sangamon,,,Chicago,IL,60607,41.887184,-87.650678,343,4.0,$$$
987,Broken English Taco Pub - Lincoln Park,2576 N. Lincoln Ave,,,Chicago,IL,60614,41.92865,-87.65352,343,4.0,$$
988,Little Sheep Mongolian Hot Pot,2342 S Wentworth Ave,,,Chicago,IL,60616,41.8498034592167,-87.6320048336464,342,4.0,$$
989,Nando's PERi-PERi,22 S Wabash Ave,Ste B1,,Chicago,IL,60603,41.8812209,-87.6263332,342,4.0,$$
990,That Little Mexican Cafe,1010 Church St,,,Evanston,IL,60201,42.0484530345937,-87.6857702477136,342,3.5,$$
991,El Ranchito,4651 N Clark St,,,Chicago,IL,60640,41.9667814,-87.6669466,341,2.0,$
992,Palace Grill,1408 W Madison St,,,Chicago,IL,60607,41.88178,-87.66248,341,4.5,$
993,Naf Naf Grill,5716 W Touhy Ave,,,Niles,IL,60714,42.0120319,-87.7706324,340,3.5,$$
994,Rickshaw Republic,2312 N Lincoln Ave,,,Chicago,IL,60614,41.92388,-87.64711,340,4.0,$$
995,Eduardo's Enoteca,1212 N Dearborn St,,,Chicago,IL,60610,41.90439,-87.63043,340,4.0,$$
996,Nicksons Eatery,30 S La Grange Rd,,,La Grange,IL,60525,41.8145499,-87.8700999,340,4.0,$$
997,Munch,104 N Marion St,,,Oak Park,IL,60301,41.8875807,-87.8022251,340,4.0,$$
998,Carnitas Uruapan,1725 W 18th St,,,Chicago,IL,60608,41.857612801225,-87.669703625051,339,4.5,$
999,Juno,2638 N Lincoln Ave,,,Chicago,IL,60614,41.9297369,-87.6552049,339,4.0,$$$
